Sample_Index,ADC_Value
721,1710
722,1649
723,1649
724,1614
725,1580
726,1535
727,1535
728,1520
729,1505
730,1499
731,1521
732,1521
733,1505
734,1493
735,1523
736,1523
737,1511
738,1506
739,1533
740,1535
741,1515
742,1512
743,1531
744,1535
745,1535
746,1535
747,1559
748,1584
749,1570
750,1556
751,1573
752,1606
753,1584
754,1575
755,1585
756,1618
757,1616
758,1604
759,1600
760,1635
761,1647
762,1646
763,1611
764,1631
765,1653
766,1655
767,1629
768,1639
769,1668
770,1667
771,1662
772,1657
773,1680
774,1683
775,1686
776,1675
777,1693
778,1680
779,1677
780,1666
781,1693
782,1686
783,1680
784,1678
785,1697
786,1694
787,1678
788,1680
789,1703
790,1708
791,1689
792,1690
793,1711
794,1717
795,1703
796,1685
797,1693
798,1703
799,1695
800,1699
801,1696
802,1727
803,1712
804,1697
805,1711
806,1741
807,1730
808,1718
809,1697
810,1712
811,1715
812,1712
813,1690
814,1715
815,1744
816,1734
817,1728
818,1745
819,1762
820,1744
821,1733
822,1733
823,1758
824,1745
825,1747
826,1747
827,1765
828,1746
829,1746
830,1753
831,1770
832,1752
833,1731
834,1726
835,1759
836,1775
837,1766
838,1753
839,1777
840,1783
841,1776
842,1770
843,1774
844,1783
845,1776
846,1775
847,1787
848,1804
849,1778
850,1766
851,1773
852,1802
853,1797
854,1791
855,1753
856,1775
857,1781
858,1775
859,1776
860,1813
861,1813
862,1808
863,1783
864,1809
865,1819
866,1802
867,1796
868,1811
869,1818
870,1815
871,1811
872,1840
873,1898
874,1908
875,1920
876,1938
877,1957
878,1936
879,1917
880,1920
881,1968
882,1990
883,1981
884,1951
885,1931
886,1887
887,1850
888,1842
889,1869
890,1871
891,1826
892,1803
893,1823
894,1824
895,1793
896,1763
897,1785
898,1807
899,1794
900,1776
901,1776
902,1804
903,1799
904,1793
905,1793
906,1811
907,1803
908,1793
909,1777
910,1777
911,1776
912,1872
913,2117
914,2558
915,3203
916,4095
917,4095
918,4095
919,4095
920,3664
921,2846
922,2225
923,1853
924,1700
925,1712
926,1786
927,1835
928,1841
929,1833
930,1836
931,1838
932,1817
933,1792
934,1793
935,1817
936,1813
937,1799
938,1807
939,1840
940,1847
941,1840
942,1831
943,1841
944,1845
945,1840
946,1829
947,1846
948,1872
949,1860
950,1863
951,1871
952,1904
953,1906
954,1899
955,1883
956,1918
957,1963
958,1931
959,1923
960,1968
961,1991
962,1985
963,1984
964,2022
965,2047
966,2059
967,2064
968,2087
969,2114
970,2128
971,2133
972,2176
973,2226
974,2239
975,2246
976,2285
977,2343
978,2365
979,2367
980,2406
981,2458
982,2481
983,2485
984,2496
985,2531
986,2523
987,2491
988,2450
989,2429
990,2380
991,2294
992,2204
993,2135
994,2071
995,1968
996,1872
997,1810
998,1764
999,1689
1000,1620
1001,1594
1002,1584
1003,1535
1004,1526
1005,1511
1006,1517
1007,1487
1008,1453
1009,1451
1010,1482
1011,1491
1012,1479
1013,1456
1014,1483
1015,1499
1016,1483
1017,1481
1018,1503
1019,1511
1020,1497
1021,1488
1022,1504
1023,1521
1024,1513
1025,1509
1026,1525
1027,1569
1028,1555
1029,1535
1030,1535
1031,1572
1032,1573
1033,1581
1034,1565
1035,1593
1036,1593
1037,1594
1038,1600
1039,1616
1040,1618
1041,1606
1042,1609
1043,1629
1044,1645
1045,1634
1046,1629
1047,1639
1048,1666
1049,1662
1050,1632
1051,1641
1052,1664
1053,1660
1054,1651
1055,1652
1056,1670
1057,1661
1058,1653
1059,1627
1060,1648
1061,1647
1062,1648
1063,1651
1064,1680
1065,1681
1066,1659
1067,1649
1068,1667
1069,1687
1070,1663
1071,1644
1072,1641
1073,1674
1074,1664
1075,1663
1076,1611
1077,1687
1078,1669
1079,1677
1080,1680
1081,1702
1082,1696
1083,1702
1084,1679
1085,1705
1086,1702
1087,1697
1088,1666
1089,1687
1090,1705
1091,1702
1092,1696
1093,1717
1094,1736
1095,1712
1096,1707
1097,1703
1098,1733
1099,1715
1100,1712
1101,1717
1102,1744
1103,1719
1104,1722
1105,1726
1106,1744
1107,1729
1108,1737
1109,1728
1110,1742
1111,1737
1112,1731
1113,1744
1114,1775
1115,1776
1116,1754
1117,1745
1118,1769
1119,1772
1120,1757
1121,1745
1122,1763
1123,1787
1124,1771
1125,1758
1126,1759
1127,1774
1128,1760
1129,1765
1130,1771
1131,1794
1132,1785
1133,1776
1134,1775
1135,1805
1136,1804
1137,1799
1138,1782
1139,1792
1140,1792
1141,1783
1142,1791
1143,1808
1144,1823
1145,1797
1146,1790
1147,1801
1148,1811
1149,1798
1150,1792
1151,1806
1152,1846
1153,1826
1154,1807
1155,1793
1156,1818
1157,1813
1158,1821
1159,1861
1160,1911
1161,1922
1162,1927
1163,1927
1164,1906
1165,1909
1166,1895
1167,1906
1168,1954
1169,1981
1170,1949
1171,1890
1172,1869
1173,1855
1174,1840
1175,1834
1176,1843
1177,1853
1178,1823
1179,1805
1180,1796
1181,1807
1182,1781
1183,1774
1184,1775
1185,1807
1186,1799
1187,1781
1188,1774
1189,1801
1190,1796
1191,1783
1192,1776
1193,1797
1194,1789
1195,1766
1196,1735
1197,1748
1198,1839
1199,2031
1200,2386
1201,2943
1202,3874
1203,4095
1204,4095
1205,4095
1206,3873
1207,3056
1208,2382
1209,1875
1210,1719
1211,1719
1212,1752
1213,1779
1214,1828
1215,1841
1216,1823
1217,1807
1218,1820
1219,1807
1220,1776
1221,1753
1222,1775
1223,1814
1224,1815
1225,1808
1226,1806
1227,1825
1228,1823
1229,1813
1230,1818
1231,1851
1232,1850
1233,1843
1234,1847
1235,1873
1236,1870
1237,1847
1238,1853
1239,1893
1240,1897
1241,1890
1242,1895
1243,1922
1244,1929
1245,1923
1246,1933
1247,1959
1248,1990
1249,1986
1250,1989
1251,2010
1252,2038
1253,2039
1254,2058
1255,2089
1256,2123
1257,2126
1258,2148
1259,2192
1260,2238
1261,2257
1262,2277
1263,2304
1264,2364
1265,2391
1266,2405
1267,2412
1268,2464
1269,2501
1270,2503
1271,2491
1272,2496
1273,2512
1274,2482
1275,2423
1276,2379
1277,2335
1278,2251
1279,2160
1280,2083
1281,2015
1282,1915
1283,1829
1284,1733
1285,1707
1286,1658
1287,1614
1288,1579
1289,1569
1290,1535
1291,1518
1292,1498
1293,1504
1294,1501
1295,1472
1296,1442
1297,1456
1298,1488
1299,1479
1300,1478
1301,1502
1302,1523
1303,1494
1304,1488
1305,1486
1306,1518
1307,1513
1308,1505
1309,1490
1310,1520
1311,1523
1312,1517
1313,1505
1314,1559
1315,1571
1316,1535
1317,1528
1318,1570
1319,1586
1320,1583
1321,1569
1322,1583
1323,1609
1324,1600
1325,1590
1326,1607
1327,1648
1328,1648
1329,1616
1330,1610
1331,1633
1332,1629
1333,1646
1334,1616
1335,1677
1336,1655
1337,1642
1338,1639
1339,1669
1340,1673
1341,1664
1342,1637
1343,1657
1344,1675
1345,1671
1346,1671
1347,1697
1348,1691
1349,1669
1350,1661
1351,1665
1352,1693
1353,1687
1354,1680
1355,1667
1356,1693
1357,1685
1358,1670
1359,1650
1360,1680
1361,1705
1362,1691
1363,1687
1364,1715
1365,1721
1366,1703
1367,1685
1368,1723
1369,1727
1370,1710
1371,1712
1372,1730
1373,1744
1374,1727
1375,1718
1376,1734
1377,1755
1378,1729
1379,1726
1380,1737
1381,1767
1382,1761
1383,1746
1384,1737
1385,1770
1386,1759
1387,1751
1388,1739
1389,1766
1390,1769
1391,1748
1392,1797
1393,1777
1394,1778
1395,1772
1396,1770
1397,1781
1398,1789
1399,1765
1400,1762
1401,1786
1402,1809
1403,1788
1404,1779
1405,1785
1406,1813
1407,1797
1408,1783
1409,1785
1410,1810
1411,1807
1412,1795
1413,1791
1414,1807
1415,1803
1416,1801
1417,1791
1418,1815
1419,1832
1420,1824
1421,1807
1422,1819
1423,1829
1424,1815
1425,1798
1426,1802
1427,1828
1428,1823
1429,1812
1430,1819
1431,1840
1432,1825
1433,1811
1434,1809
1435,1845
1436,1853
1437,1829
1438,1817
1439,1854
1440,1866
1441,1849
1442,1838
1443,1860
1444,1899
1445,1911
1446,1920
1447,1966
1448,1990
1449,1957
1450,1913
1451,1933
1452,1984
1453,1991
1454,1999
1455,1989
1456,1978
1457,1929
1458,1886
1459,1872
1460,1895
1461,1890
1462,1873
1463,1855
1464,1866
1465,1849
1466,1827
1467,1813
1468,1839
1469,1829
1470,1811
1471,1791
1472,1815
1473,1821
1474,1811
1475,1808
1476,1776
1477,1852
1478,1834
1479,1823
1480,1809
1481,1806
1482,1771
1483,1773
1484,1903
1485,2239
1486,2710
1487,3404
1488,4095
1489,4095
1490,4095
1491,4095
1492,3456
1493,2731
1494,2167
1495,1823
1496,1727
1497,1770
1498,1809
1499,1826
1500,1840
1501,1871
1502,1882
1503,1846
1504,1808
1505,1813
1506,1851
1507,1831
1508,1819
1509,1819
1510,1851
1511,1849
1512,1839
1513,1818
1514,1858
1515,1872
1516,1859
1517,1852
1518,1875
1519,1888
1520,1900
1521,1892
1522,1906
1523,1917
1524,1902
1525,1893
1526,1927
1527,1967
1528,1956
1529,1936
1530,1943
1531,1978
1532,1984
1533,1971
1534,1978
1535,2047
1536,2090
1537,2081
1538,2066
1539,2096
1540,2095
1541,2095
1542,2102
1543,2161
1544,2194
1545,2207
1546,2231
1547,2291
1548,2333
1549,2352
1550,2373
1551,2419
1552,2448
1553,2450
1554,2459
1555,2484
1556,2529
1557,2528
1558,2510
1559,2483
1560,2478
1561,2423
1562,2342
1563,2249
1564,2207
1565,2140
1566,2045
1567,1951
1568,1904
1569,1837
1570,1758
1571,1695
1572,1666
1573,1630
1574,1589
1575,1527
1576,1520
1577,1535
1578,1530
1579,1515
1580,1514
1581,1533
1582,1515
1583,1501
1584,1499
1585,1517
1586,1503
1587,1493
1588,1472
1589,1498
1590,1517
1591,1520
1592,1523
1593,1535
1594,1535
1595,1520
1596,1517
1597,1535
1598,1561
1599,1535
1600,1535
1601,1557
1602,1584
1603,1583
1604,1577
1605,1587
1606,1619
1607,1606
1608,1602
1609,1603
1610,1633
1611,1619
1612,1626
1613,1615
1614,1637
1615,1638
1616,1638
1617,1629
1618,1658
1619,1672
1620,1653
1621,1648
1622,1686
1623,1697
1624,1675
1625,1652
1626,1654
1627,1680
1628,1673
1629,1648
1630,1648
1631,1679
1632,1677
1633,1670
1634,1666
1635,1693
1636,1686
1637,1680
1638,1671
1639,1689
1640,1680
1641,1680
1642,1652
1643,1694
1644,1712
1645,1699
1646,1693
1647,1708
1648,1711
1649,1697
1650,1693
1651,1708
1652,1727
1653,1710
1654,1681
1655,1690
1656,1728
1657,1718
1658,1703
1659,1708
1660,1744
1661,1743
1662,1722
1663,1716
1664,1735
1665,1728
1666,1714
1667,1712
1668,1739
1669,1744
1670,1728
1671,1725
1672,1755
1673,1764
1674,1744
1675,1726
1676,1739
1677,1762
1678,1758
1679,1754
1680,1764
1681,1783
1682,1772
1683,1742
1684,1743
1685,1782
1686,1775
1687,1751
1688,1760
1689,1786
1690,1785
1691,1792
1692,1791
1693,1799
1694,1797
1695,1786
1696,1770
1697,1807
1698,1793
1699,1792
1700,1755
1701,1769
1702,1796
1703,1795
1704,1783
1705,1795
1706,1823
1707,1808
1708,1798
1709,1792
1710,1812
1711,1806
1712,1797
1713,1806
1714,1840
1715,1826
1716,1812
1717,1785
1718,1812
1719,1821
1720,1814
1721,1840
1722,1904
1723,1929
1724,1933
1725,1917
1726,1915
1727,1920
1728,1917
1729,1909
1730,1936
1731,1982
1732,1968
1733,1927
1734,1890
1735,1885
1736,1863
1737,1849
1738,1839
1739,1858
1740,1841
1741,1800
1742,1776
1743,1791
1744,1782
1745,1781
1746,1773
1747,1810
1748,1825
1749,1802
1750,1782
1751,1791
1752,1808
1753,1798
1754,1790
1755,1803
1756,1821
1757,1792
1758,1750
1759,1731
1760,1808
1761,1970
1762,2289
1763,2805
1764,3645
1765,4095
1766,4095
1767,4095
1768,4070
1769,3284
1770,2543
1771,1968
1772,1738
1773,1709
1774,1741
1775,1782
1776,1840
1777,1867
1778,1843
1779,1833
1780,1825
1781,1831
1782,1810
1783,1786
1784,1794
1785,1839
1786,1826
1787,1808
1788,1797
1789,1841
1790,1840
1791,1828
1792,1829
1793,1856
1794,1843
1795,1839
1796,1822
1797,1854
1798,1871
1799,1863
1800,1856
1801,1881
1802,1914
1803,1898
1804,1894
1805,1917
1806,1941
1807,1942
1808,1955
1809,1957
1810,1987
1811,1979
1812,1983
1813,1998
1814,2034
1815,2041
1816,2047
1817,2064
1818,2101
1819,2129
1820,2158
1821,2183
1822,2227
1823,2253
1824,2277
1825,2278
1826,2320
1827,2378
1828,2402
1829,2426
1830,2466
1831,2503
1832,2505
1833,2498
1834,2508
1835,2519
1836,2479
1837,2425
1838,2352
1839,2321
1840,2256
1841,2160
1842,2065
1843,1999
1844,1910
1845,1814
1846,1744
1847,1719
1848,1666
1849,1605
1850,1533
1851,1528
1852,1535
1853,1502
1854,1466
1855,1461
1856,1475
1857,1456
1858,1438
1859,1454
1860,1479
1861,1467
1862,1463
1863,1472
1864,1490
1865,1485
1866,1468
1867,1455
1868,1474
1869,1479
1870,1485
1871,1461
1872,1502
1873,1521
1874,1502
1875,1493
1876,1520
1877,1535
1878,1535
1879,1510
1880,1513
1881,1555
1882,1555
1883,1563
1884,1574
1885,1600
1886,1587
1887,1571
1888,1569
1889,1575
1890,1600
1891,1600
1892,1584
1893,1622
1894,1639
1895,1614
1896,1600
1897,1622
1898,1627
1899,1610
1900,1599
1901,1621
1902,1650
1903,1645
1904,1643
1905,1650
1906,1655
1907,1622
1908,1598
1909,1603
1910,1646
1911,1647
1912,1641
1913,1648
1914,1665
1915,1652
1916,1648
1917,1647
1918,1671
1919,1666
1920,1643
1921,1631
1922,1669
1923,1686
1924,1671
1925,1648
1926,1666
1927,1681
1928,1677
1929,1651
1930,1664
1931,1695
1932,1685
1933,1658
1934,1664
1935,1701
1936,1691
1937,1671
1938,1675
1939,1711
1940,1709
1941,1697
1942,1677
1943,1706
1944,1722
1945,1706
1946,1696
1947,1723
1948,1731
1949,1715
1950,1707
1951,1715
1952,1733
1953,1727
1954,1721
1955,1745
1956,1767
1957,1744
1958,1711
1959,1718
1960,1751
1961,1758
1962,1759
1963,1759
1964,1787
1965,1774
1966,1751
1967,1744
1968,1776
1969,1782
1970,1762
1971,1742
1972,1770
1973,1786
1974,1775
1975,1744
1976,1773
1977,1795
1978,1775
1979,1755
1980,1787
1981,1815
1982,1792
1983,1783
1984,1776
1985,1803
1986,1792
1987,1767
1988,1750
1989,1791
1990,1802
1991,1801
1992,1796
1993,1821
1994,1817
1995,1806
1996,1808
1997,1828
1998,1845
1999,1855
2000,1855
2001,1918
2002,1947
2003,1915
2004,1881
2005,1903
2006,1955
2007,1954
2008,1959
2009,1962
2010,1949
2011,1892
2012,1859
2013,1837
2014,1857
2015,1840
2016,1815
2017,1813
2018,1838
2019,1812
2020,1786
2021,1755
2022,1776
2023,1791
2024,1776
2025,1745
2026,1791
2027,1813
2028,1790
2029,1770
2030,1792
2031,1822
2032,1797
2033,1759
2034,1744
2035,1759
2036,1727
2037,1747
2038,1931
2039,2330
2040,2848
2041,3619
2042,4095
2043,4095
2044,4095
2045,4060
2046,3258
2047,2555
2048,2019
2049,1746
2050,1673
2051,1744
2052,1818
2053,1825
2054,1819
2055,1859
2056,1890
2057,1853
2058,1808
2059,1799
2060,1833
2061,1827
2062,1797
2063,1782
2064,1824
2065,1833
2066,1819
2067,1830
2068,1867
2069,1863
2070,1847
2071,1851
2072,1878
2073,1873
2074,1861
2075,1841
2076,1889
2077,1915
2078,1894
2079,1873
2080,1919
2081,1939
2082,1939
2083,1939
2084,1953
2085,1995
2086,1993
2087,1973
2088,1983
2089,2029
2090,2046
2091,2055
2092,2058
2093,2112
2094,2128
2095,2122
2096,2103
2097,2176
2098,2237
2099,2252
2100,2257
2101,2319
2102,2358
2103,2375
2104,2395
2105,2432
2106,2482
2107,2497
2108,2462
2109,2480
2110,2544
2111,2556
2112,2519
2113,2505
2114,2512
2115,2442
2116,2355
2117,2277
2118,2223
2119,2137
2120,2035
2121,1926
2122,1885
2123,1828
2124,1749
2125,1691
2126,1684
2127,1659
2128,1596
2129,1535
2130,1535
2131,1563
2132,1524
2133,1499
2134,1508
2135,1535
2136,1531
2137,1503
2138,1505
2139,1535
2140,1529
2141,1503
2142,1511
2143,1557
2144,1535
2145,1520
2146,1488
2147,1535
2148,1563
2149,1535
2150,1524
2151,1562
2152,1587
2153,1578
2154,1563
2155,1599
2156,1635
2157,1613
2158,1590
2159,1609
2160,1649
2161,1647
2162,1622
2163,1618
2164,1659
2165,1658
2166,1629
2167,1607
2168,1649
2169,1650
2170,1639
2171,1638
2172,1685
2173,1707
2174,1685
2175,1657
2176,1707
2177,1710
2178,1685
2179,1663
2180,1665
2181,1705
2182,1692
2183,1671
2184,1680
2185,1723
2186,1707
2187,1680
2188,1688
2189,1716
2190,1698
2191,1665
2192,1654
2193,1702
2194,1702
2195,1686
2196,1696
2197,1729
2198,1724
2199,1705
2200,1690
2201,1725
2202,1744
2203,1722
2204,1695
2205,1714
2206,1734
2207,1743
2208,1732
2209,1734
2210,1759
2211,1737
2212,1727
2213,1737
2214,1761
2215,1744
2216,1734
2217,1732
2218,1771
2219,1765
2220,1733
2221,1722
2222,1763
2223,1776
2224,1760
2225,1727
2226,1759
2227,1781
2228,1766
2229,1745
2230,1776
2231,1806
2232,1781
2233,1751
2234,1774
2235,1805
2236,1794
2237,1767
2238,1761
2239,1806
2240,1797
2241,1771
2242,1769
2243,1810
2244,1815
2245,1797
2246,1790
2247,1815
2248,1811
2249,1801
2250,1781
2251,1827
2252,1835
2253,1810
2254,1797
2255,1825
2256,1840
2257,1808
2258,1779
2259,1797
2260,1824
2261,1837
2262,1807
2263,1806
2264,1846
2265,1840
2266,1813
2267,1803
2268,1839
2269,1835
2270,1802
2271,1787
2272,1842
2273,1847
2274,1838
2275,1822
2276,1851
2277,1860
2278,1840
2279,1819
2280,1853
2281,1903
2282,1903
2283,1901
2284,1940
2285,1971
2286,1949
2287,1919
2288,1875
2289,1980
2290,1994
2291,1984
2292,1971
2293,1966
2294,1925
2295,1881
2296,1867
2297,1898
2298,1902
2299,1871
2300,1822
2301,1841
2302,1853
2303,1826
2304,1807
2305,1811
2306,1819
2307,1808
2308,1786
2309,1805
2310,1841
2311,1840
2312,1815
2313,1813
2314,1847
2315,1811
2316,1808
2317,1792
2318,1802
2319,1778
2320,1791
2321,1903
2322,2224
2323,2683
2324,3350
2325,4095
2326,4095
2327,4095
2328,4095
2329,3536
2330,2781
2331,2201
2332,1825
2333,1706
2334,1750
2335,1829
2336,1844
2337,1840
2338,1841
2339,1869
2340,1841
2341,1802
2342,1787
2343,1822
2344,1817
2345,1797
2346,1794
2347,1825
2348,1833
2349,1824
2350,1808
2351,1845
2352,1857
2353,1846
2354,1827
2355,1855
2356,1886
2357,1872
2358,1873
2359,1894
2360,1887
2361,1894
2362,1872
2363,1897
2364,1952
2365,1948
2366,1926
2367,1943
2368,1994
2369,1986
2370,1968
2371,1950
2372,1997
2373,2019
2374,2019
2375,2030
2376,2083
2377,2107
2378,2116
2379,2131
2380,2195
2381,2225
2382,2231
2383,2251
2384,2288
2385,2322
2386,2320
2387,2338
2388,2387
2389,2464
2390,2480
2391,2469
2392,2479
2393,2524
2394,2523
2395,2502
2396,2483
2397,2494
2398,2436
2399,2361
2400,2273
2401,2224
2402,2151
2403,2037
2404,1942
2405,1891
2406,1841
2407,1758
2408,1666
2409,1632
2410,1621
2411,1584
2412,1535
2413,1531
2414,1535
2415,1503
2416,1486
2417,1487
2418,1515
2419,1507
2420,1486
2421,1477
2422,1499
2423,1489
2424,1472
2425,1466
2426,1507
2427,1523
2428,1504
2429,1488
2430,1517
2431,1529
2432,1497
2433,1485
2434,1514
2435,1565
2436,1535
2437,1526
2438,1535
2439,1572
2440,1535
2441,1535
2442,1535
2443,1590
2444,1591
2445,1584
2446,1584
2447,1616
2448,1616
2449,1593
2450,1582
2451,1616
2452,1629
2453,1614
2454,1601
2455,1637
2456,1651
2457,1636
2458,1623
2459,1645
2460,1667
2461,1641
2462,1631
2463,1648
2464,1675
2465,1658
2466,1615
2467,1610
2468,1665
2469,1664
2470,1636
2471,1621
2472,1657
2473,1671
2474,1653
2475,1647
2476,1675
2477,1677
2478,1653
2479,1634
2480,1663
2481,1680
2482,1663
2483,1645
2484,1675
2485,1703
2486,1683
2487,1652
2488,1674
2489,1707
2490,1694
2491,1677
2492,1678
2493,1718
2494,1694
